location,date,new_deaths_density
Belgium,2020-03-24,0.09011396766498807
Belgium,2020-03-25,0.14842300556586271
Belgium,2020-03-26,0.11131725417439703
Belgium,2020-03-27,0.18287834614365225
Belgium,2020-03-28,0.16962629207527166
Belgium,2020-03-29,0.20673204346673735
Belgium,2020-03-30,0.21733368672144182
Belgium,2020-03-31,0.508878876225815
Belgium,2020-04-01,0.32600053008216273
Belgium,2020-04-02,0.4850251789027299
Belgium,2020-04-03,0.3498542274052478
Belgium,2020-04-04,0.37105751391465674
Belgium,2020-04-05,0.43466737344288364
Belgium,2020-04-06,0.49032600053008213
Belgium,2020-04-07,1.0681155579114763
Belgium,2020-04-08,0.5433342168036045
Belgium,2020-04-09,0.7500662602703418
Belgium,2020-04-10,1.3146037635833554
Belgium,2020-04-11,0.8666843360720912
Belgium,2020-04-12,0.6732043466737344
Belgium,2020-04-13,0.8030744765438643
Belgium,2020-04-14,0.6732043466737344
Belgium,2020-04-15,0.7500662602703418
Belgium,2020-04-16,1.105221309302942
Belgium,2020-04-17,0.8110257089848927
Belgium,2020-04-18,0.7686191359660747
Belgium,2020-04-19,0.6095944871455076
Belgium,2020-04-20,0.38430956798303734
Belgium,2020-04-21,0.45056983832494035
Belgium,2020-04-22,0.6997084548104956
Belgium,2020-04-23,0.6042936655181553
Belgium,2020-04-24,0.5009276437847866
Belgium,2020-04-25,0.6307977736549165
Belgium,2020-04-26,0.4691227140206732
Belgium,2020-04-27,0.29949642194540155
Belgium,2020-04-28,0.32865094089583885
Belgium,2020-04-29,0.45056983832494035
Belgium,2020-04-30,0.24648820567187912
Belgium,2020-05-01,0.2888947786906971
Belgium,2020-05-02,0.16432547044791943
Belgium,2020-05-03,0.20938245428041347
Belgium,2020-05-04,0.21203286509408958
Belgium,2020-05-05,0.243837794858203
Belgium,2020-05-06,0.8560826928173867
Belgium,2020-05-07,0.2014312218393851
Belgium,2020-05-08,0.28094354624966866
Belgium,2020-05-09,0.1590246488205672
Belgium,2020-05-10,0.198780811025709
Belgium,2020-05-11,0.1351709514974821
Belgium,2020-05-12,0.14312218393851048
Belgium,2020-05-13,0.21733368672144182
Belgium,2020-05-14,0.1590246488205672
Belgium,2020-05-15,0.14842300556586271
Belgium,2020-05-16,0.1219188974291015
Belgium,2020-05-17,0.12456930824277762
Belgium,2020-05-18,0.07421150278293136
Belgium,2020-05-19,0.07421150278293136
Belgium,2020-05-20,0.11131725417439703
Belgium,2020-05-21,0.0954147892923403
Belgium,2020-05-22,0.0689106811555791
Belgium,2020-05-23,0.06626027034190299
Belgium,2020-05-24,0.11396766498807315
Belgium,2020-05-25,0.08481314603763583
Belgium,2020-05-26,0.05830903790087463
Belgium,2020-05-27,0.0795123244102836
Belgium,2020-05-28,0.06360985952822687
Belgium,2020-05-29,0.11131725417439703
Belgium,2020-05-30,0.06095944871455075
Belgium,2020-05-31,0.03710575139146568
Belgium,2020-06-01,0.05035780545984628
Belgium,2020-06-02,0.05035780545984628
Belgium,2020-06-03,0.045056983832494034
Belgium,2020-06-04,0.0689106811555791
Belgium,2020-06-05,0.04770739464617015
Belgium,2020-06-06,0.03710575139146568
Belgium,2020-06-07,0.0397561622051418
Belgium,2020-06-08,0.029154518950437316
Belgium,2020-06-09,0.03445534057778955
Belgium,2020-06-10,0.026504108136761198
Belgium,2020-06-11,0.01855287569573284
Belgium,2020-06-12,0.026504108136761198
Belgium,2020-06-13,0.010601643254704479
Belgium,2020-06-14,0.013252054068380599
Belgium,2020-06-15,0.015902464882056717
Belgium,2020-06-16,0.005300821627352239
Belgium,2020-06-17,0.031804929764113435
Belgium,2020-06-18,0.021203286509408958
Belgium,2020-06-19,0.031804929764113435
Belgium,2020-06-20,0.0026504108136761197
Belgium,2020-06-21,0.0
Belgium,2020-06-22,0.0
Belgium,2020-06-23,0.045056983832494034
Belgium,2020-06-24,0.023853697323085076
Belgium,2020-06-25,0.010601643254704479
Belgium,2020-06-26,0.013252054068380599
Belgium,2020-06-27,0.0026504108136761197
Belgium,2020-06-28,0.0
Belgium,2020-06-29,0.0
Belgium,2020-06-30,0.0397561622051418
Belgium,2020-07-01,0.01855287569573284
Belgium,2020-07-02,0.01855287569573284
Belgium,2020-07-03,0.010601643254704479
Belgium,2020-07-04,0.015902464882056717
Belgium,2020-07-05,0.0
Belgium,2020-07-06,0.007951232441028359
Belgium,2020-07-07,0.0
Belgium,2020-07-08,0.005300821627352239
Belgium,2020-07-09,0.005300821627352239
Belgium,2020-07-10,0.007951232441028359
Belgium,2020-07-11,0.0026504108136761197
Belgium,2020-07-12,0.0
Belgium,2020-07-13,0.0
Belgium,2020-07-14,0.013252054068380599
Belgium,2020-07-15,0.0026504108136761197
Belgium,2020-07-16,0.01855287569573284
Belgium,2020-07-17,0.013252054068380599
Belgium,2020-07-18,0.0
Belgium,2020-07-19,0.0
Belgium,2020-07-20,0.013252054068380599
Bulgaria,2020-03-11,0.015772870662460567
Bulgaria,2020-03-12,0.0
Bulgaria,2020-03-13,0.0
Bulgaria,2020-03-14,0.015772870662460567
Bulgaria,2020-03-15,0.0
Bulgaria,2020-03-16,0.0
Bulgaria,2020-03-17,0.0
Bulgaria,2020-03-18,0.0
Bulgaria,2020-03-19,0.015772870662460567
Bulgaria,2020-03-20,0.0
Bulgaria,2020-03-21,0.0
Bulgaria,2020-03-22,0.0
Bulgaria,2020-03-23,0.0
Bulgaria,2020-03-24,0.0
Bulgaria,2020-03-25,0.0
Bulgaria,2020-03-26,0.0
Bulgaria,2020-03-27,0.0
Bulgaria,2020-03-28,0.06309148264984227
Bulgaria,2020-03-29,0.015772870662460567
Bulgaria,2020-03-30,0.0
Bulgaria,2020-03-31,0.0
Bulgaria,2020-04-01,0.031545741324921134
Bulgaria,2020-04-02,0.0
Bulgaria,2020-04-03,0.06309148264984227
Bulgaria,2020-04-04,0.04731861198738171
Bulgaria,2020-04-05,0.04731861198738171
Bulgaria,2020-04-06,0.031545741324921134
Bulgaria,2020-04-07,0.015772870662460567
Bulgaria,2020-04-08,0.015772870662460567
Bulgaria,2020-04-09,0.0
Bulgaria,2020-04-10,0.015772870662460567
Bulgaria,2020-04-11,0.04731861198738171
Bulgaria,2020-04-12,0.015772870662460567
Bulgaria,2020-04-13,0.04731861198738171
Bulgaria,2020-04-14,0.04731861198738171
Bulgaria,2020-04-15,0.015772870662460567
Bulgaria,2020-04-16,0.031545741324921134
Bulgaria,2020-04-17,0.04731861198738171
Bulgaria,2020-04-18,0.0
Bulgaria,2020-04-19,0.015772870662460567
Bulgaria,2020-04-20,0.015772870662460567
Bulgaria,2020-04-21,0.031545741324921134
Bulgaria,2020-04-22,0.06309148264984227
Bulgaria,2020-04-23,0.04731861198738171
Bulgaria,2020-04-24,0.031545741324921134
Bulgaria,2020-04-25,0.015772870662460567
Bulgaria,2020-04-26,0.015772870662460567
Bulgaria,2020-04-27,0.031545741324921134
Bulgaria,2020-04-28,0.0
Bulgaria,2020-04-29,0.09463722397476342
Bulgaria,2020-04-30,0.031545741324921134
Bulgaria,2020-05-01,0.031545741324921134
Bulgaria,2020-05-02,0.06309148264984227
Bulgaria,2020-05-03,0.015772870662460567
Bulgaria,2020-05-04,0.07886435331230283
Bulgaria,2020-05-05,0.031545741324921134
Bulgaria,2020-05-06,0.06309148264984227
Bulgaria,2020-05-07,0.0
Bulgaria,2020-05-08,0.031545741324921134
Bulgaria,2020-05-09,0.06309148264984227
Bulgaria,2020-05-10,0.015772870662460567
Bulgaria,2020-05-11,0.031545741324921134
Bulgaria,2020-05-12,0.031545741324921134
Bulgaria,2020-05-13,0.015772870662460567
Bulgaria,2020-05-14,0.04731861198738171
Bulgaria,2020-05-15,0.04731861198738171
Bulgaria,2020-05-16,0.04731861198738171
Bulgaria,2020-05-17,0.04731861198738171
Bulgaria,2020-05-18,0.031545741324921134
Bulgaria,2020-05-19,0.031545741324921134
Bulgaria,2020-05-20,0.06309148264984227
Bulgaria,2020-05-21,0.06309148264984227
Bulgaria,2020-05-22,0.07886435331230283
Bulgaria,2020-05-23,0.015772870662460567
Bulgaria,2020-05-24,0.06309148264984227
Bulgaria,2020-05-25,0.0
Bulgaria,2020-05-26,0.0
Bulgaria,2020-05-27,0.04731861198738171
Bulgaria,2020-05-28,0.015772870662460567
Bulgaria,2020-05-29,0.031545741324921134
Bulgaria,2020-05-30,0.04731861198738171
Bulgaria,2020-05-31,0.015772870662460567
Bulgaria,2020-06-01,0.0
Bulgaria,2020-06-02,0.06309148264984227
Bulgaria,2020-06-03,0.031545741324921134
Bulgaria,2020-06-04,0.015772870662460567
Bulgaria,2020-06-05,0.18927444794952683
Bulgaria,2020-06-06,0.015772870662460567
Bulgaria,2020-06-07,0.0
Bulgaria,2020-06-08,0.06309148264984227
Bulgaria,2020-06-09,0.04731861198738171
Bulgaria,2020-06-10,0.0
Bulgaria,2020-06-11,0.015772870662460567
Bulgaria,2020-06-12,0.06309148264984227
Bulgaria,2020-06-13,0.0
Bulgaria,2020-06-14,0.031545741324921134
Bulgaria,2020-06-15,0.031545741324921134
Bulgaria,2020-06-16,0.07886435331230283
Bulgaria,2020-06-17,0.04731861198738171
Bulgaria,2020-06-18,0.09463722397476342
Bulgaria,2020-06-19,0.04731861198738171
Bulgaria,2020-06-20,0.09463722397476342
Bulgaria,2020-06-21,0.0
Bulgaria,2020-06-22,0.12618296529968454
Bulgaria,2020-06-23,0.015772870662460567
Bulgaria,2020-06-24,0.015772870662460567
Bulgaria,2020-06-25,0.031545741324921134
Bulgaria,2020-06-26,0.06309148264984227
Bulgaria,2020-06-27,0.015772870662460567
Bulgaria,2020-06-28,0.04731861198738171
Bulgaria,2020-06-29,0.06309148264984227
Bulgaria,2020-06-30,0.11041009463722398
Bulgaria,2020-07-01,0.031545741324921134
Bulgaria,2020-07-02,0.0
Bulgaria,2020-07-03,0.11041009463722398
Bulgaria,2020-07-04,0.031545741324921134
Bulgaria,2020-07-05,0.07886435331230283
Bulgaria,2020-07-06,0.06309148264984227
Bulgaria,2020-07-07,0.06309148264984227
Bulgaria,2020-07-08,0.07886435331230283
Bulgaria,2020-07-09,0.04731861198738171
Bulgaria,2020-07-10,0.07886435331230283
Bulgaria,2020-07-11,0.0
Bulgaria,2020-07-12,0.015772870662460567
Bulgaria,2020-07-13,0.12618296529968454
Bulgaria,2020-07-14,0.11041009463722398
Bulgaria,2020-07-15,0.09463722397476342
Bulgaria,2020-07-16,0.06309148264984227
Bulgaria,2020-07-17,0.06309148264984227
Bulgaria,2020-07-18,0.031545741324921134
Bulgaria,2020-07-19,0.015772870662460567
Bulgaria,2020-07-20,0.12618296529968454
Croatia,2020-03-19,0.013736263736263736
Croatia,2020-03-20,0.0
Croatia,2020-03-21,0.0
Croatia,2020-03-22,0.0
Croatia,2020-03-23,0.0
Croatia,2020-03-24,0.0
Croatia,2020-03-25,0.0
Croatia,2020-03-26,0.027472527472527472
Croatia,2020-03-27,0.0
Croatia,2020-03-28,0.027472527472527472
Croatia,2020-03-29,0.013736263736263736
Croatia,2020-03-30,0.0
Croatia,2020-03-31,0.0
Croatia,2020-04-01,0.0
Croatia,2020-04-02,0.013736263736263736
Croatia,2020-04-03,0.013736263736263736
Croatia,2020-04-04,0.054945054945054944
Croatia,2020-04-05,0.04120879120879121
Croatia,2020-04-06,0.013736263736263736
Croatia,2020-04-07,0.027472527472527472
Croatia,2020-04-08,0.013736263736263736
Croatia,2020-04-09,0.013736263736263736
Croatia,2020-04-10,0.013736263736263736
Croatia,2020-04-11,0.0
Croatia,2020-04-12,0.027472527472527472
Croatia,2020-04-13,0.027472527472527472
Croatia,2020-04-14,0.08241758241758242
Croatia,2020-04-15,0.027472527472527472
Croatia,2020-04-16,0.027472527472527472
Croatia,2020-04-17,0.013736263736263736
Croatia,2020-04-18,0.04120879120879121
Croatia,2020-04-19,0.10989010989010989
Croatia,2020-04-20,0.0
Croatia,2020-04-21,0.013736263736263736
Croatia,2020-04-22,0.0
Croatia,2020-04-23,0.027472527472527472
Croatia,2020-04-24,0.013736263736263736
Croatia,2020-04-25,0.04120879120879121
Croatia,2020-04-26,0.013736263736263736
Croatia,2020-04-27,0.054945054945054944
Croatia,2020-04-28,0.054945054945054944
Croatia,2020-04-29,0.054945054945054944
Croatia,2020-04-30,0.027472527472527472
Croatia,2020-05-01,0.08241758241758242
Croatia,2020-05-02,0.027472527472527472
Croatia,2020-05-03,0.027472527472527472
Croatia,2020-05-04,0.013736263736263736
Croatia,2020-05-05,0.04120879120879121
Croatia,2020-05-06,0.027472527472527472
Croatia,2020-05-07,0.013736263736263736
Croatia,2020-05-08,0.0
Croatia,2020-05-09,0.013736263736263736
Croatia,2020-05-10,0.04120879120879121
Croatia,2020-05-11,0.013736263736263736
Croatia,2020-05-12,0.0
Croatia,2020-05-13,0.04120879120879121
Croatia,2020-05-14,0.0
Croatia,2020-05-15,0.013736263736263736
Croatia,2020-05-16,0.0
Croatia,2020-05-17,0.0
Croatia,2020-05-18,0.0
Croatia,2020-05-19,0.013736263736263736
Croatia,2020-05-20,0.0
Croatia,2020-05-21,0.013736263736263736
Croatia,2020-05-22,0.027472527472527472
Croatia,2020-05-23,0.0
Croatia,2020-05-24,0.0
Croatia,2020-05-25,0.013736263736263736
Croatia,2020-05-26,0.013736263736263736
Croatia,2020-05-27,0.0
Croatia,2020-05-28,0.013736263736263736
Croatia,2020-05-29,0.013736263736263736
Croatia,2020-05-30,0.0
Croatia,2020-05-31,0.0
Croatia,2020-06-01,0.0
Croatia,2020-06-02,0.0
Croatia,2020-06-03,0.0
Croatia,2020-06-04,0.0
Croatia,2020-06-05,0.0
Croatia,2020-06-06,0.013736263736263736
Croatia,2020-06-07,0.0
Croatia,2020-06-08,0.0
Croatia,2020-06-09,0.027472527472527472
Croatia,2020-06-10,0.0
Croatia,2020-06-11,0.0
Croatia,2020-06-12,0.013736263736263736
Croatia,2020-06-13,0.0
Croatia,2020-06-14,0.0
Croatia,2020-06-15,0.0
Croatia,2020-06-16,0.0
Croatia,2020-06-17,0.0
Croatia,2020-06-18,0.0
Croatia,2020-06-19,0.0
Croatia,2020-06-20,0.0
Croatia,2020-06-21,0.0
Croatia,2020-06-22,0.0
Croatia,2020-06-23,0.0
Croatia,2020-06-24,0.0
Croatia,2020-06-25,0.0
Croatia,2020-06-26,0.0
Croatia,2020-06-27,0.0
Croatia,2020-06-28,0.0
Croatia,2020-06-29,0.0
Croatia,2020-06-30,0.0
Croatia,2020-07-01,0.013736263736263736
Croatia,2020-07-02,0.027472527472527472
Croatia,2020-07-03,0.027472527472527472
Croatia,2020-07-04,0.013736263736263736
Croatia,2020-07-05,0.0
Croatia,2020-07-06,0.0
Croatia,2020-07-07,0.0
Croatia,2020-07-08,0.013736263736263736
Croatia,2020-07-09,0.013736263736263736
Croatia,2020-07-10,0.027472527472527472
Croatia,2020-07-11,0.013736263736263736
Croatia,2020-07-12,0.013736263736263736
Croatia,2020-07-13,0.0
Croatia,2020-07-14,0.013736263736263736
Croatia,2020-07-15,0.0
Croatia,2020-07-16,0.0
Croatia,2020-07-17,0.0
Croatia,2020-07-18,0.0
Croatia,2020-07-19,0.0
Croatia,2020-07-20,0.027472527472527472
Cyprus,2020-03-25,0.03134796238244514
Cyprus,2020-03-26,0.0
Cyprus,2020-03-27,0.0
Cyprus,2020-03-28,0.02089864158829676
Cyprus,2020-03-29,0.0
Cyprus,2020-03-30,0.01044932079414838
Cyprus,2020-03-31,0.01044932079414838
Cyprus,2020-04-01,0.01044932079414838
Cyprus,2020-04-02,0.01044932079414838
Cyprus,2020-04-03,0.0
Cyprus,2020-04-04,0.0
Cyprus,2020-04-05,0.0
Cyprus,2020-04-06,0.0
Cyprus,2020-04-07,0.0
Cyprus,2020-04-08,0.0
Cyprus,2020-04-09,0.0
Cyprus,2020-04-10,0.01044932079414838
Cyprus,2020-04-11,0.0
Cyprus,2020-04-12,0.0
Cyprus,2020-04-13,0.01044932079414838
Cyprus,2020-04-14,0.01044932079414838
Cyprus,2020-04-15,0.0
Cyprus,2020-04-16,0.0
Cyprus,2020-04-17,0.0
Cyprus,2020-04-18,0.0
Cyprus,2020-04-19,0.0
Cyprus,2020-04-20,0.0
Cyprus,2020-04-21,0.0
Cyprus,2020-04-22,0.0
Cyprus,2020-04-23,0.02089864158829676
Cyprus,2020-04-24,0.0
Cyprus,2020-04-25,0.0
Cyprus,2020-04-26,0.0
Cyprus,2020-04-27,0.0
Cyprus,2020-04-28,0.01044932079414838
Cyprus,2020-04-29,0.0
Cyprus,2020-04-30,0.0
Cyprus,2020-05-01,0.0
Cyprus,2020-05-02,0.0
Cyprus,2020-05-03,0.0
Cyprus,2020-05-04,0.0
Cyprus,2020-05-05,0.0
Cyprus,2020-05-06,0.0
Cyprus,2020-05-07,0.0
Cyprus,2020-05-08,0.0
Cyprus,2020-05-09,0.0
Cyprus,2020-05-10,0.0
Cyprus,2020-05-11,0.01044932079414838
Cyprus,2020-05-12,0.0
Cyprus,2020-05-13,0.0
Cyprus,2020-05-14,0.01044932079414838
Cyprus,2020-05-15,0.0
Cyprus,2020-05-16,0.0
Cyprus,2020-05-17,0.0
Cyprus,2020-05-18,0.0
Cyprus,2020-05-19,0.0
Cyprus,2020-05-20,0.0
Cyprus,2020-05-21,0.0
Cyprus,2020-05-22,0.0
Cyprus,2020-05-23,0.0
Cyprus,2020-05-24,0.0
Cyprus,2020-05-25,0.0
Cyprus,2020-05-26,0.0
Cyprus,2020-05-27,0.0
Cyprus,2020-05-28,0.0
Cyprus,2020-05-29,0.0
Cyprus,2020-05-30,0.0
Cyprus,2020-05-31,0.0
Cyprus,2020-06-01,0.0
Cyprus,2020-06-02,0.0
Cyprus,2020-06-03,0.0
Cyprus,2020-06-04,0.0
Cyprus,2020-06-05,0.0
Cyprus,2020-06-06,0.0
Cyprus,2020-06-07,0.01044932079414838
Cyprus,2020-06-08,0.0
Cyprus,2020-06-09,0.0
Cyprus,2020-06-10,0.0
Cyprus,2020-06-11,0.0
Cyprus,2020-06-12,0.0
Cyprus,2020-06-13,0.0
Cyprus,2020-06-14,0.0
Cyprus,2020-06-15,0.0
Cyprus,2020-06-16,0.0
Cyprus,2020-06-17,0.0
Cyprus,2020-06-18,0.0
Cyprus,2020-06-19,0.01044932079414838
Cyprus,2020-06-20,0.0
Cyprus,2020-06-21,0.0
Cyprus,2020-06-22,0.0
Cyprus,2020-06-23,0.0
Cyprus,2020-06-24,0.0
Cyprus,2020-06-25,0.0
Cyprus,2020-06-26,0.0
Cyprus,2020-06-27,0.0
Cyprus,2020-06-28,0.0
Cyprus,2020-06-29,0.0
Cyprus,2020-06-30,0.0
Cyprus,2020-07-01,0.0
Cyprus,2020-07-02,0.0
Cyprus,2020-07-03,0.0
Cyprus,2020-07-04,0.0
Cyprus,2020-07-05,0.0
Cyprus,2020-07-06,0.0
Cyprus,2020-07-07,0.0
Cyprus,2020-07-08,0.0
Cyprus,2020-07-09,0.0
Cyprus,2020-07-10,0.0
Cyprus,2020-07-11,0.0
Cyprus,2020-07-12,0.0
Cyprus,2020-07-13,0.0
Cyprus,2020-07-14,0.0
Cyprus,2020-07-15,0.0
Cyprus,2020-07-16,0.0
Cyprus,2020-07-17,0.0
Cyprus,2020-07-18,0.0
Cyprus,2020-07-19,0.0
Cyprus,2020-07-20,0.0
Czechia,2020-03-22,0.007235890014471781
Czechia,2020-03-23,0.0
Czechia,2020-03-24,0.014471780028943561
Czechia,2020-03-25,0.021707670043415343
Czechia,2020-03-26,0.021707670043415343
Czechia,2020-03-27,0.0
Czechia,2020-03-28,0.014471780028943561
Czechia,2020-03-29,0.036179450072358905
Czechia,2020-03-30,0.050651230101302465
Czechia,2020-03-31,0.057887120115774245
Czechia,2020-04-01,0.057887120115774245
Czechia,2020-04-02,0.036179450072358905
Czechia,2020-04-03,0.06512301013024603
Czechia,2020-04-04,0.043415340086830685
Czechia,2020-04-05,0.057887120115774245
Czechia,2020-04-06,0.07959479015918959
Czechia,2020-04-07,0.07235890014471781
Czechia,2020-04-08,0.07959479015918959
Czechia,2020-04-09,0.09406657018813315
Czechia,2020-04-10,0.050651230101302465
Czechia,2020-04-11,0.07235890014471781
Czechia,2020-04-12,0.06512301013024603
Czechia,2020-04-13,0.036179450072358905
Czechia,2020-04-14,0.13024602026049206
Czechia,2020-04-15,0.036179450072358905
Czechia,2020-04-16,0.021707670043415343
Czechia,2020-04-17,0.028943560057887122
Czechia,2020-04-18,0.057887120115774245
Czechia,2020-04-19,0.036179450072358905
Czechia,2020-04-20,0.057887120115774245
Czechia,2020-04-21,0.050651230101302465
Czechia,2020-04-22,0.050651230101302465
Czechia,2020-04-23,0.014471780028943561
Czechia,2020-04-24,0.028943560057887122
Czechia,2020-04-25,0.028943560057887122
Czechia,2020-04-26,0.014471780028943561
Czechia,2020-04-27,0.021707670043415343
Czechia,2020-04-28,0.028943560057887122
Czechia,2020-04-29,0.0
Czechia,2020-04-30,0.06512301013024603
Czechia,2020-05-01,0.028943560057887122
Czechia,2020-05-02,0.036179450072358905
Czechia,2020-05-03,0.021707670043415343
Czechia,2020-05-04,0.028943560057887122
Czechia,2020-05-05,0.036179450072358905
Czechia,2020-05-06,0.036179450072358905
Czechia,2020-05-07,0.057887120115774245
Czechia,2020-05-08,0.021707670043415343
Czechia,2020-05-09,0.021707670043415343
Czechia,2020-05-10,0.028943560057887122
Czechia,2020-05-11,0.014471780028943561
Czechia,2020-05-12,0.007235890014471781
Czechia,2020-05-13,0.050651230101302465
Czechia,2020-05-14,0.021707670043415343
Czechia,2020-05-15,0.014471780028943561
Czechia,2020-05-16,0.007235890014471781
Czechia,2020-05-17,0.014471780028943561
Czechia,2020-05-19,0.036179450072358905
Czechia,2020-05-20,0.014471780028943561
Czechia,2020-05-21,0.014471780028943561
Czechia,2020-05-22,0.043415340086830685
Czechia,2020-05-23,0.014471780028943561
Czechia,2020-05-24,0.007235890014471781
Czechia,2020-05-25,0.014471780028943561
Czechia,2020-05-26,0.0
Czechia,2020-05-27,0.0
Czechia,2020-05-28,0.014471780028943561
Czechia,2020-05-29,0.0
Czechia,2020-05-30,0.0
Czechia,2020-05-31,0.007235890014471781
Czechia,2020-06-01,0.007235890014471781
Czechia,2020-06-02,0.014471780028943561
